"","block","streetName","streetType","stretTypeNum","streetDirection","overall","crack","patch","length","width","dateRated","dateLastOverlay","flushOil","flushOilNum","class","classnum","pavement","streetID","NumofYrs","predict"
"4080",500,"TRACY","ST",3,"",3,3,1,803,NA,"4/14/2016",1985,"F",3,"Local",1,"6",12573622,"31",4
"4081",500,"TULLY","ST",3,"",6,3,5,455,30,"2/1/2016",2002,"F",3,"Local",1,"6",12573607,"14",7
"4082",500,"TURTLE","ST",3,"",8,4,5,480,27,"4/14/2016",2003,"F",3,"Local",1,"6",12575305,"13",8
"4083",500,"TYSON","PL",1,"",5,3,4,261,27,"4/14/2016",1988,"O",2,"Local",1,"3",12581097,"28",6
"4084",500,"ULSTER","ST",3,"",7,3,5,600,36,"4/15/2016",2006,"F",3,"Local",1,"6",12572732,"10",7
"4085",500,"UNIVERSITY","AVE",6,"",8,4,5,375,30,"5/15/2016",1999,"F",3,"MA",3,"6",12578110,"17",8
"4086",500,"UNIVERSITY","PL",1,"",4,2,2,700,30,"2/13/2016",1985,"F",3,"Local",1,"6",12577588,"31",4
"4087",500,"VALLEY","DR",4,"",9,5,5,825,35,"4/15/2016",1989,"F",3,"MA",3,"6",12571956,"27",9
"4088",500,"VALLEY","DR",4,"",9,5,5,825,35,"4/15/2016",1989,"F",3,"MA",3,"6",12571931,"27",9
"4089",500,"VALLEY","DR",4,"",9,5,5,825,35,"4/15/2016",1989,"F",3,"MA",3,"6",12571934,"27",9
"4090",500,"VAN BUREN","ST",3,"",4,2,2,341,29,"4/14/2016",1985,"F",3,"MA",3,"6",12577465,"31",4
"4091",500,"VAN BUREN","ST",3,"",4,2,2,341,29,"4/14/2016",1985,"F",3,"MA",3,"6",12577489,"31",4
"4092",500,"VAN RENSSELAER","ST",3,"",6,4,2,315,27,"4/15/2016",1999,"O",2,"Local",1,"3",12573801,"17",6
"4093",500,"VAN RENSSELAER","ST",3,"",6,4,2,315,27,"4/15/2016",1999,"O",2,"Local",1,"3",12573792,"17",6
"4094",500,"VAN RENSSELAER","ST",3,"",6,4,2,315,27,"4/15/2016",1999,"O",2,"Local",1,"3",13001302,"17",6
"4095",500,"VAN RENSSELAER","ST",3,"",6,3,3,354,27,"4/15/2016",1999,"O",2,"Local",1,"3",12573801,"17",6
"4096",500,"VAN RENSSELAER","ST",3,"",6,3,3,354,27,"4/15/2016",1999,"O",2,"Local",1,"3",12573792,"17",6
"4097",500,"VAN RENSSELAER","ST",3,"",6,3,3,354,27,"4/15/2016",1999,"O",2,"Local",1,"3",13001302,"17",6
"4098",500,"VELASKO","RD",5,"",10,5,5,412,36,"9/14/2016",2014,"F",3,"MA",3,"6",12572337,"2",10
"4099",500,"VINE","ST",3,"",8,3,5,250,27,"4/14/2016",2005,"F",3,"Local",1,"6",12580366,"11",7
"4100",500,"WADSWORTH","ST",3,"",7,3,4,422,27,"4/15/2016",2000,"F",3,"CO",2,"6",13012400,"16",6
"4101",500,"WADSWORTH","ST",3,"",7,3,4,422,27,"4/15/2016",2000,"F",3,"CO",2,"6",12580638,"16",6
"4102",500,"WALNUT","AVE",6,"",5,3,2,573,30,"4/14/2016",1985,"F",3,"CO",2,"6",12578131,"31",5
"4103",500,"WARREN","ST",3,"S",5,2,3,440,38,"4/14/2016",1988,"F",3,"Local",1,"6",13011856,"28",5
"4104",500,"WARREN","ST",3,"S",5,2,3,440,38,"4/14/2016",1988,"F",3,"Local",1,"6",12577655,"28",5
"4105",500,"WASHINGTON","ST",3,"E",5,2,3,320,47,"5/15/2016",1985,"F",3,"CO",2,"6",12577886,"31",5
"4106",500,"WATER","ST",3,"E",5,3,3,450,34,"4/14/2016",2002,"F",3,"CO",2,"6",12577892,"14",6
"4107",500,"WENDELL","TER",2,"",2,2,1,454,27,"5/15/2016",1999,"F",3,"Local",1,"6",12580494,"17",3
"4108",500,"WEST","ST",3,"S",8,4,5,375,74,"4/15/2016",1999,"F",3,"Local",1,"6",12573708,"17",8
"4109",500,"WESTCOTT","ST",3,"",10,5,5,834,34,"9/14/2016",2014,"F",3,"CO",2,"6",12577640,"2",10
"4110",500,"WESTCOTT","ST",3,"",10,5,5,834,34,"9/14/2016",2014,"F",3,"CO",2,"6",12578178,"2",10
"4111",500,"WESTCOTT","ST",3,"",10,5,5,834,34,"9/14/2016",2014,"F",3,"CO",2,"6",12578176,"2",10
"4112",500,"WESTMORELAND","AVE",6,"",5,2,2,1302,27,"5/14/2016",1985,"F",3,"Local",1,"6",12578697,"31",4
"4113",500,"WILBUR","AVE",6,"S",6,3,4,410,41,"4/15/2016",2002,"F",3,"CO",2,"6",12573400,"14",6
"4114",500,"WILBUR","AVE",6,"S",6,3,4,410,41,"4/15/2016",2002,"F",3,"CO",2,"6",12573425,"14",6
"4115",500,"WILKINSON","ST",3,"",5,3,1,340,30,"4/14/2016",1989,"F",3,"Local",1,"3",12573537,"27",4
"4116",500,"WILLIS","AVE",6,"",4,3,1,385,25,"4/15/2016",2002,"O",2,"Local",1,"3",12572811,"14",5
"4117",500,"WILLOW","ST",3,"E",8,5,3,366,34,"4/15/2016",1999,"F",3,"Local",1,"3",12577965,"17",7
"4118",500,"WINKWORTH","PKWY",9,"",5,3,3,940,30,"3/15/2016",1999,"O",2,"Local",1,"3",12571631,"17",5
"4119",500,"WINTON","ST",3,"",7,5,3,560,27,"4/14/2016",1999,"F",3,"Local",1,"6",12580368,"17",7
"4120",500,"WOLCOTT","AVE",6,"",6,3,3,211,27,"4/14/2016",1999,"F",3,"Local",1,"6",12572895,"17",6
"4121",500,"WOLF","ST",3,"",6,3,2,495,42,"4/15/2016",2003,"F",3,"MA",3,"6",12575479,"13",5
"4122",500,"WOODBINE","AVE",6,"",5,3,4,534,29,"4/14/2016",2001,"O",2,"Local",1,"3",12580943,"15",6
"4123",500,"WYOMING","ST",3,"",6,3,4,385,25,"6/14/2016",1999,"F",3,"Local",1,"6",12573652,"17",6
"4124",5000,"SALINA","ST",3,"S",5,3,4,317,40,"5/14/2016",2001,"F",3,"MA",3,"6",12576529,"15",6
"4125",5000,"SALINA","ST",3,"S",5,3,4,317,40,"5/14/2016",2001,"F",3,"MA",3,"6",13002104,"15",6
"4126",5100,"SALINA","ST",3,"S",6,3,4,280,40,"5/14/2016",2001,"F",3,"MA",3,"6",12576527,"15",6
"4127",5200,"SALINA","ST",3,"S",6,3,4,359,40,"5/14/2016",2001,"F",3,"MA",3,"6",13002110,"15",6
"4128",5200,"SALINA","ST",3,"S",6,3,4,359,40,"5/14/2016",2001,"F",3,"MA",3,"6",13002112,"15",6
"4129",5200,"SALINA","ST",3,"S",6,3,4,359,40,"5/14/2016",2001,"F",3,"MA",3,"6",12576523,"15",6
"4130",5300,"SALINA","ST",3,"S",5,3,4,412,40,"5/14/2016",2001,"F",3,"MA",3,"6",12576522,"15",6
"4131",5300,"SALINA","ST",3,"S",5,3,4,412,40,"5/14/2016",2001,"F",3,"MA",3,"6",12576505,"15",6
"4132",5400,"SALINA","ST",3,"S",5,2,4,275,40,"5/14/2016",2001,"F",3,"MA",3,"6",12564384,"15",5
"4133",5500,"SALINA","ST",3,"S",6,3,3,359,40,"5/14/2016",2001,"F",3,"MA",3,"6",12564377,"15",6
"4134",5500,"SALINA","ST",3,"S",6,3,3,359,40,"5/14/2016",2001,"F",3,"MA",3,"6",12564383,"15",6
"4135",5500,"SALINA","ST",3,"S",6,3,3,359,40,"5/14/2016",2001,"F",3,"MA",3,"6",13020812,"15",6
"4136",5500,"SALINA","ST",3,"S",6,3,3,618,40,"5/14/2016",2001,"F",3,"MA",3,"6",12564377,"15",6
"4137",5500,"SALINA","ST",3,"S",6,3,3,618,40,"5/14/2016",2001,"F",3,"MA",3,"6",12564383,"15",6
"4138",5500,"SALINA","ST",3,"S",6,3,3,618,40,"5/14/2016",2001,"F",3,"MA",3,"6",13020812,"15",6
"4139",5600,"SALINA","ST",3,"S",6,2,4,285,40,"5/14/2016",2001,"F",3,"MA",3,"6",12564376,"15",5
"4140",5700,"SALINA","ST",3,"S",6,2,4,375,40,"5/14/2016",2001,"F",3,"MA",3,"6",12564369,"15",5
"4141",5800,"SALINA","ST",3,"S",5,3,3,401,40,"5/14/2016",2001,"F",3,"MA",3,"6",12564388,"15",6
"4142",5800,"SALINA","ST",3,"S",5,3,3,401,40,"5/14/2016",2001,"F",3,"MA",3,"6",13011518,"15",6
"4143",5800,"SALINA","ST",3,"S",5,3,3,401,40,"5/14/2016",2001,"F",3,"MA",3,"6",12564396,"15",6
"4144",5900,"SALINA","ST",3,"S",6,3,4,211,40,"5/14/2016",2001,"F",3,"MA",3,"6",12564386,"15",6
"4145",600,"ADAMS","ST",3,"E",10,5,5,528,64,"6/15/2016",2015,"F",3,"MA",3,"6",12577725,"1",10
"4146",600,"ADAMS","ST",3,"E",10,5,5,528,64,"6/15/2016",2015,"F",3,"MA",3,"6",12577724,"1",10
"4147",600,"ALLEN","ST",3,"",3,2,2,1027,27,"5/14/2016",2002,"F",3,"Local",1,"4",12578520,"14",4
"4148",600,"ALLEN","ST",3,"",3,2,2,1027,27,"5/14/2016",2002,"F",3,"Local",1,"4",12578688,"14",4
"4149",600,"ALMOND","ST",3,"",6,4,3,264,54,"5/15/2016",1999,"F",3,"Local",1,"4",12577772,"17",6
"4150",600,"ARTHUR","ST",3,"",6,3,4,352,26,"4/14/2016",1999,"O",2,"Local",1,"3",12572931,"17",6
"4151",600,"ASH","ST",3,"",8,4,5,264,32,"4/15/2016",2005,"O",2,"Local",1,"3",12580053,"11",8
"4152",600,"ATLANTIC","AVE",6,"",7,4,3,410,25,"4/15/2016",1999,"O",2,"Local",1,"3",12571933,"17",7
"4153",600,"AUDUBON","PKWY",9,"",5,2,4,704,46,"5/14/2016",1985,"O",2,"Local",1,"3",12578946,"31",5
"4154",600,"AUDUBON","PKWY",9,"",5,2,4,704,46,"5/14/2016",1985,"O",2,"Local",1,"3",13006090,"31",5
"4155",600,"AVERY","AVE",6,"S",6,3,3,422,27,"6/14/2016",1985,"O",2,"Local",1,"3",12572433,"31",6
"4156",600,"AVERY","AVE",6,"S",6,3,3,422,27,"6/14/2016",1985,"O",2,"Local",1,"3",12572434,"31",6
"4157",600,"BALLANTYNE","RD",5,"",6,3,3,380,30,"6/14/2016",1999,"O",2,"Local",1,"3",12576691,"17",6
"4158",600,"BALLANTYNE","RD",5,"",6,3,3,380,30,"6/14/2016",1999,"O",2,"Local",1,"3",13020784,"17",6
"4159",600,"BALLANTYNE","RD",5,"",6,3,3,380,30,"6/14/2016",1999,"O",2,"Local",1,"3",12576696,"17",6
"4160",600,"BALLANTYNE","RD",5,"",6,3,3,380,30,"6/14/2016",1999,"O",2,"Local",1,"3",12576689,"17",6
"4161",600,"BARNES","AVE",6,"",5,3,2,1408,28,"6/14/2016",1985,"O",2,"Local",1,"3",12571754,"31",5
"4162",600,"BEATTIE","ST",3,"",5,3,3,396,22,"6/15/2016",1999,"O",2,"Local",1,"6",12578755,"17",6
"4163",600,"BEECH","ST",3,"S",5,4,2,1015,24,"6/15/2016",1999,"F",3,"Local",1,"6",12578171,"17",6
"4164",600,"BEECH","ST",3,"S",5,4,2,1015,24,"6/15/2016",1999,"F",3,"Local",1,"6",12578172,"17",6
"4165",600,"BEECH","ST",3,"S",5,4,2,1015,24,"6/15/2016",1999,"F",3,"Local",1,"6",12578181,"17",6
"4166",600,"BELLEVUE","AVE",6,"",8,4,4,323,30,"3/15/2016",2005,"F",3,"CO",2,"6",12573260,"11",8
"4167",600,"BRIGHTON","AVE",6,"E",7,4,4,637,35,"5/14/2016",2005,"F",3,"PA",4,"4",12576909,"11",7
"4168",600,"BRIGHTON","AVE",6,"W",5,3,2,337,28,"6/14/2016",2003,"F",3,"Local",1,"6",12572076,"13",5
"4169",600,"BRIGHTON","AVE",6,"W",4,3,2,666,28,"6/14/2016",2003,"F",3,"Local",1,"6",12572076,"13",5
"4170",600,"BROAD","ST",3,"",7,3,5,340,36,"3/15/2016",2005,"F",3,"CO",2,"6",12578386,"11",7
"4171",600,"BURNET","AVE",6,"",4,3,2,1056,42,"4/14/2016",1999,"F",3,"MA",3,"6",12578242,"17",5
"4172",600,"BURNET","AVE",6,"",4,2,3,645,42,"4/15/2016",2002,"F",3,"MA",3,"6",12578242,"14",5
"4173",600,"BUTTERNUT","ST",3,"",4,2,3,375,40,"4/14/2016",2001,"F",3,"MA",3,"6",12580031,"15",5
"4174",600,"CADILLAC","ST",3,"",4,3,2,273,26,"4/15/2016",1985,"O",2,"Local",1,"3",12580609,"31",5
"4175",600,"CALEB","AVE",6,"",7,3,5,360,27,"4/14/2016",2002,"O",2,"Local",1,"3",12580949,"14",7
"4176",600,"CANNON","ST",3,"",4,3,2,402,24,"5/14/2016",1985,"F",3,"Local",1,"6",12576810,"31",5
"4177",600,"CARBON","ST",3,"",4,2,2,987,36,"4/14/2016",1985,"F",3,"Local",1,"6",12580140,"31",4
"4178",600,"CARBON","ST",3,"",4,2,2,987,36,"4/14/2016",1985,"F",3,"Local",1,"6",12575297,"31",4
"4179",600,"CATHERINE","ST",3,"",5,3,1,872,30,"4/15/2016",2004,"F",3,"Local",1,"6",12580023,"12",5
"4180",600,"CHARMOUTH","DR",4,"",8,4,4,411,27,"4/15/2016",2003,"F",3,"Local",1,"6",12571882,"13",7
"4181",600,"CLARENDON","ST",3,"",5,3,3,220,24,"5/15/2016",2000,"F",3,"Local",1,"6",12577629,"16",6
"4182",600,"CLINTON","ST",3,"S",8,4,5,282,50,"4/14/2016",2009,"F",3,"MA",3,"6",12573694,"7",8
"4183",600,"COLVIN","ST",3,"E",7,3,4,263,36,"3/15/2016",1999,"F",3,"MA",3,"6",13017689,"17",6
"4184",600,"COLVIN","ST",3,"E",7,3,4,263,36,"3/15/2016",1999,"F",3,"MA",3,"6",12577315,"17",6
"4185",600,"COLVIN","ST",3,"E",7,3,4,263,36,"3/15/2016",1999,"F",3,"MA",3,"6",12577318,"17",6
"4186",600,"COLVIN","ST",3,"W",8,4,5,232,25,"3/15/2016",1985,"F",3,"MA",3,"6",12572152,"31",8
"4187",600,"COLVIN","ST",3,"W",8,4,5,232,25,"3/15/2016",1985,"F",3,"MA",3,"6",13002128,"31",8
"4188",600,"COMSTOCK","AVE",6,"",6,3,3,385,42,"5/15/2016",1985,"F",3,"MA",3,"6",12577585,"31",5
"4189",600,"COUGHLIN","AVE",6,"",6,3,3,262,27,"5/15/2016",2004,"O",2,"Local",1,"3",12581114,"12",6
"4190",600,"COURT","ST",3,"",7,4,4,510,34,"4/15/2016",2004,"F",3,"MA",3,"6",12575317,"12",7
"4191",600,"CRAWFORD","AVE",6,"",6,3,4,313,28,"5/14/2016",1999,"O",2,"Local",1,"6",12578535,"17",6
"4192",600,"CROSSETT","ST",3,"",7,4,4,264,25,"3/14/2016",2001,"F",3,"Local",1,"6",12572947,"15",7
"4193",600,"CROUSE","AVE",6,"S",5,3,2,572,36,"4/14/2016",1985,"F",3,"CO",2,"6",12577764,"31",5
"4194",600,"CUMBERLAND","AVE",6,"",5,2,4,650,29,"5/14/2016",1999,"O",2,"Local",1,"3",12578494,"17",5
"4195",600,"DANFORTH","ST",3,"",7,4,3,462,30,"4/14/2016",2009,"F",3,"Local",1,"6",12575286,"7",7
"4196",600,"DELAWARE","ST",3,"",5,3,3,340,35,"6/14/2016",1985,"F",3,"Local",1,"6",13020913,"31",5
"4197",600,"DELAWARE","ST",3,"",5,3,3,340,35,"6/14/2016",1985,"F",3,"Local",1,"6",12573097,"31",5
"4198",600,"DELAWARE","ST",3,"",5,3,3,340,35,"6/14/2016",1985,"F",3,"Local",1,"6",12573098,"31",5
"4199",600,"DEMONG","DR",4,"",5,3,4,545,23,"6/15/2016",2004,"O",2,"Local",1,"3",13011129,"12",6
"4200",600,"DEMONG","DR",4,"",5,3,4,545,23,"6/15/2016",2004,"O",2,"Local",1,"3",13011126,"12",6
"4201",600,"DEMONG","DR",4,"",5,3,4,545,23,"6/15/2016",2004,"O",2,"Local",1,"3",13011125,"12",6
"4202",600,"DEMONG","DR",4,"",5,3,4,545,23,"6/15/2016",2004,"O",2,"Local",1,"3",12578935,"12",6
"4203",600,"DEMONG","DR",4,"",5,3,4,545,23,"6/15/2016",2004,"O",2,"Local",1,"3",12578934,"12",6
"4204",600,"DEMONG","DR",4,"",5,3,4,545,23,"6/15/2016",2004,"O",2,"Local",1,"3",13011127,"12",6
"4205",600,"DEWITT","ST",3,"",8,4,4,570,27,"4/14/2016",2009,"F",3,"Local",1,"6",12580446,"7",8
"4206",600,"DIVISION","ST",3,"E",5,3,2,1200,33,"4/14/2016",1985,"O",2,"Local",1,"3",12580043,"31",5
"4207",600,"EMERSON","AVE",6,"",NA,NA,NA,399,36,"",1999,"O",2,"Local",1,"3",12572868,"-99",NA
"4208",600,"ERIE","BLVD",10,"E",5,3,3,466,56,"4/15/2016",1985,"F",3,"PA",4,"6",13001800,"31",5
"4209",600,"ERIE","BLVD",10,"W",7,3,4,820,56,"4/14/2016",2001,"F",3,"PA",4,"6",12573623,"15",6
"4210",600,"EUCLID","AVE",6,"",6,3,4,286,39,"5/15/2016",2004,"F",3,"MA",3,"6",12577604,"12",6
"4211",600,"FAYETTE","ST",3,"E",8,4,4,450,36,"4/14/2016",2003,"F",3,"MA",3,"6",12577789,"13",7
"4212",600,"FAYETTE","ST",3,"W",8,4,5,475,34,"4/15/2016",2008,"F",3,"MA",3,"6",12573635,"8",8
"4213",600,"FELLOWS","AVE",6,"",4,3,2,806,27,"6/15/2016",2004,"F",3,"Local",1,"6",12578490,"12",5
"4214",600,"FIRST NORTH","ST",3,"",7,4,4,423,27,"4/15/2016",1999,"O",2,"Local",1,"3",12580188,"17",7
"4215",600,"FIRST NORTH","ST",3,"",7,4,4,423,27,"4/15/2016",1999,"O",2,"Local",1,"3",12580167,"17",7
"4216",600,"FRANKLIN","ST",3,"N",7,4,4,309,30,"4/15/2016",1985,"F",3,"Local",1,"6",12573935,"31",7
"4217",600,"GEDDES","ST",3,"N",7,4,3,312,36,"4/14/2016",2011,"F",3,"MA",3,"6",13017348,"5",7
"4218",600,"GEDDES","ST",3,"N",7,4,3,312,36,"4/14/2016",2011,"F",3,"MA",3,"6",13017349,"5",7
"4219",600,"GEDDES","ST",3,"N",7,4,3,312,36,"4/14/2016",2011,"F",3,"MA",3,"6",12573563,"5",7
"4220",600,"GEDDES","ST",3,"S",8,4,5,366,56,"6/14/2016",2011,"F",3,"MA",3,"6",12573429,"5",8
"4221",600,"GENESEE","ST",3,"E",7,3,4,516,42,"4/14/2016",2005,"F",3,"MA",3,"6",13009597,"11",7
"4222",600,"GENESEE","ST",3,"E",7,3,4,516,42,"4/14/2016",2005,"F",3,"MA",3,"6",12577782,"11",7
"4223",600,"GENESEE","ST",3,"E",7,3,4,516,42,"4/14/2016",2005,"F",3,"MA",3,"6",13017761,"11",7
"4224",600,"GENESEE","ST",3,"W",6,3,3,775,50,"4/15/2016",2004,"F",3,"PA",4,"6",12573810,"12",6
"4225",600,"GIFFORD","ST",3,"",10,5,5,1020,30,"10/13/2016",2013,"F",3,"Local",1,"6",12573434,"3",10
"4226",600,"GIFFORD","ST",3,"",10,5,5,1020,30,"10/13/2016",2013,"F",3,"Local",1,"6",13013141,"3",10
"4227",600,"GLENCOVE","RD",5,"",6,3,3,350,29,"4/15/2016",2002,"O",2,"Local",1,"3",12580989,"14",6
"4228",600,"GLENWOOD","AVE",6,"",6,4,2,400,36,"6/14/2016",2005,"F",3,"MA",3,"6",12571860,"11",6
"4229",600,"GRAND","AVE",6,"",5,3,3,320,27,"6/14/2016",2001,"F",3,"MA",3,"6",12573026,"15",6
"4230",600,"HAMILTON","ST",3,"",6,3,4,634,25,"4/15/2016",1999,"O",2,"Local",1,"3",12572721,"17",6
"4231",600,"HAWLEY","AVE",6,"",3,1,2,660,38,"4/15/2016",1983,"F",3,"Local",1,"6",12578277,"33",3
"4232",600,"HAWLEY","AVE",6,"",3,1,2,660,38,"4/15/2016",1983,"F",3,"Local",1,"6",12578274,"33",3
"4233",600,"HAZELWOOD","AVE",6,"",4,2,3,NA,NA,"5/14/2016",1985,"O",2,"Local",1,"",12578973,"31",5
"4234",600,"HELEN","ST",3,"",5,3,3,628,27,"5/15/2016",1985,"F",3,"Local",1,"6",12580467,"31",5
"4235",600,"HIAWATHA","BLVD",10,"E",4,3,1,528,36,"4/14/2016",1985,"F",3,"MA",3,"6",12575484,"31",4
"4236",600,"HIAWATHA","BLVD",10,"W",8,4,5,780,41,"4/15/2016",1985,"F",3,"MA",3,"6",12575008,"31",8
"4237",600,"HICKORY","ST",3,"",7,3,4,440,27,"4/14/2016",2001,"O",2,"Local",1,"6",12577982,"15",6
"4238",600,"HIGHLAND","ST",3,"",6,3,4,285,27,"5/15/2016",1985,"F",3,"Local",1,"6",12580105,"31",6
"4239",600,"HILLSIDE","ST",3,"",6,3,5,266,27,"4/14/2016",1985,"O",2,"Local",1,"3",12580683,"31",6
"4240",600,"HIXSON","AVE",6,"",6,3,3,520,27,"4/15/2016",1999,"O",2,"Local",1,"3",12580406,"17",6
"4241",600,"IRVING","AVE",6,"",5,2,2,568,35,"4/14/2016",2002,"F",3,"MA",3,"6",12577759,"14",4
"4242",600,"JACKSON","ST",3,"",6,3,3,500,30,"4/14/2016",1985,"F",3,"Local",1,"6",12577474,"31",5
"4243",600,"JAMES","ST",3,"",6,3,3,433,40,"4/15/2016",2004,"F",3,"PA",4,"6",12578062,"12",6
"4244",600,"JOHN","ST",3,"",4,2,2,315,34,"4/15/2016",1985,"F",3,"Local",1,"6",12580198,"31",4
"4245",600,"KENSINGTON","RD",5,"",5,2,2,380,24,"5/14/2016",1985,"F",3,"Local",1,"6",12578397,"31",4
"4246",600,"KIRK PARK","DR",4,"",3,2,2,365,NA,"4/15/2016",1985,"O",2,"Parks",5,"",12572089,"31",4
"4247",600,"LEMOYNE","AVE",6,"",5,2,3,747,36,"4/14/2016",1986,"F",3,"Local",1,"3",12575267,"30",5
"4248",600,"LODI","ST",3,"",7,3,5,417,40,"4/14/2016",1999,"F",3,"MA",3,"6",12578082,"17",7
"4249",600,"LOWELL","AVE",6,"N",6,3,3,456,36,"6/14/2016",1985,"O",2,"Local",1,"3",12572875,"31",6
"4250",600,"LOWELL","AVE",6,"N",6,3,3,456,36,"6/14/2016",1985,"O",2,"Local",1,"3",12572878,"31",6
"4251",600,"MADISON","ST",3,"",3,2,2,1119,30,"4/14/2016",1985,"F",3,"Local",1,"6",12577778,"31",4
"4252",600,"MARCELLUS","ST",3,"",5,3,3,470,35,"6/14/2016",1985,"F",3,"Local",1,"6",13028428,"31",5
"4253",600,"MARCELLUS","ST",3,"",5,3,3,470,35,"6/14/2016",1985,"F",3,"Local",1,"6",12573614,"31",5
"4254",600,"MCBRIDE","ST",3,"N",6,3,3,428,30,"4/14/2016",2000,"F",3,"Local",1,"6",12577980,"16",6
"4255",600,"MEADOWBROOK","DR",4,"",6,3,4,360,40,"5/14/2016",1985,"O",2,"Local",1,"3",13001931,"31",6
"4256",600,"MEADOWBROOK","DR",4,"",6,3,4,360,40,"5/14/2016",1985,"O",2,"Local",1,"3",12578395,"31",6
"4257",600,"MERTENS","AVE",6,"",6,3,3,468,25,"5/15/2016",2004,"O",2,"Local",1,"3",12580473,"12",6
"4258",600,"MIDLAND","AVE",6,"",6,4,2,512,30,"3/15/2016",1985,"F",3,"MA",3,"6",12573235,"31",6
"4259",600,"MIDLAND","AVE",6,"",6,4,2,512,30,"3/15/2016",1985,"F",3,"MA",3,"6",13002130,"31",6
"4260",600,"MIDLAND","AVE",6,"",6,4,2,512,30,"3/15/2016",1985,"F",3,"MA",3,"6",13020385,"31",6
"4261",600,"MIDLER","AVE",6,"S",6,3,3,1650,40,"4/14/2016",1987,"F",3,"Local",1,"6",13011157,"29",6
"4262",600,"MIDLER","AVE",6,"S",6,3,3,1650,40,"4/14/2016",1987,"F",3,"Local",1,"6",12578853,"29",6
"4263",600,"MIDLER","AVE",6,"S",6,3,3,1650,40,"4/14/2016",1987,"F",3,"Local",1,"6",12580957,"29",6
"4264",600,"MIDLER","AVE",6,"S",6,3,3,1650,40,"4/14/2016",1987,"F",3,"Local",1,"6",13001807,"29",6
"4265",600,"MIDLER","AVE",6,"S",6,3,3,1650,40,"4/14/2016",1987,"F",3,"Local",1,"6",13001808,"29",6
"4266",600,"MIDLER","AVE",6,"S",6,3,3,1650,40,"4/14/2016",1987,"F",3,"Local",1,"6",13011158,"29",6
"4267",600,"MILTON","AVE",6,"",6,3,3,454,35,"4/15/2016",1985,"F",3,"CO",2,"6",12572819,"31",6
"4268",600,"MONTGOMERY","ST",3,"",5,3,3,520,45,"4/14/2016",1985,"F",3,"CO",2,"6",12577656,"31",5
"4269",600,"MOUNTAINVIEW","AVE",6,"",7,4,2,347,27,"5/14/2016",1985,"O",2,"Local",1,"3",12578993,"31",6
"4270",600,"MYRTLE","ST",3,"",5,3,2,762,25,"6/14/2016",1985,"O",2,"Local",1,"3",12572746,"31",5
"4271",600,"NEWELL","ST",3,"W",6,3,2,733,24,"4/15/2016",1999,"F",3,"Local",1,"6",12572080,"17",5
"4272",600,"NEWELL","ST",3,"W",6,3,2,733,24,"4/15/2016",1999,"F",3,"Local",1,"6",13020277,"17",5
"4273",600,"NEWELL","ST",3,"W",6,3,2,733,24,"4/15/2016",1999,"F",3,"Local",1,"6",12571974,"17",5
"4274",600,"NEWELL","ST",3,"W",6,3,2,733,24,"4/15/2016",1999,"F",3,"Local",1,"6",12572078,"17",5
"4275",600,"NEWELL","ST",3,"W",6,3,2,733,24,"4/15/2016",1999,"F",3,"Local",1,"6",12572081,"17",5
"4276",600,"NEWELL","ST",3,"W",6,3,2,733,24,"4/15/2016",1999,"F",3,"Local",1,"6",12571995,"17",5
"4277",600,"NIAGARA","ST",3,"",5,3,3,335,30,"4/14/2016",1985,"F",3,"Local",1,"6",12573603,"31",5
"4278",600,"NORTHCLIFFE","RD",5,"",6,3,4,317,28,"4/14/2016",1999,"O",2,"Local",1,"3",12581078,"17",6
"4279",600,"OAK","ST",3,"",6,4,3,585,35,"5/15/2016",1999,"F",3,"CO",2,"6",12580098,"17",6
"4280",600,"OAK","ST",3,"",6,4,3,585,35,"5/15/2016",1999,"F",3,"CO",2,"6",12580123,"17",6
"4281",600,"OAKWOOD","AVE",6,"",6,3,3,480,35,"4/15/2016",1981,"F",3,"Local",1,"6",12577329,"35",6
"4282",600,"ONEIDA","ST",3,"",4,3,1,627,30,"5/14/2016",1987,"F",3,"Local",1,"6",12573358,"29",4
"4283",600,"ONONDAGA","AVE",6,"",6,3,3,216,30,"3/14/2016",2005,"F",3,"MA",3,"6",13017197,"11",6
"4284",600,"ONONDAGA","ST",3,"W",5,3,2,1146,34,"4/14/2016",1985,"F",3,"MA",3,"6",12573295,"31",5
"4285",600,"ONONDAGA","ST",3,"W",5,3,2,1146,34,"4/14/2016",1985,"F",3,"MA",3,"6",13020698,"31",5
"4286",600,"OSTROM","AVE",6,"",7,3,5,440,28,"4/14/2016",2004,"F",3,"Local",1,"6",12577590,"12",7
"4287",600,"OSWEGO","ST",3,"",5,3,2,354,36,"4/14/2016",2001,"F",3,"Local",1,"6",12573596,"15",5
"4288",600,"OTISCO","ST",3,"",9,5,5,454,30,"9/14/2016",2012,"F",3,"Local",1,"6",12573589,"4",9
"4289",600,"PARK","AVE",6,"",8,4,4,1181,50,"4/15/2016",2007,"F",3,"Local",1,"6",12573758,"9",8
"4290",600,"PARK","AVE",6,"",8,4,4,1181,50,"4/15/2016",2007,"F",3,"Local",1,"6",12573759,"9",8
"4291",600,"PARK","AVE",6,"",8,4,4,1181,50,"4/15/2016",2007,"F",3,"Local",1,"6",13010444,"9",8
